cutoff_score,department,college,community,ex_serviceman,sports,differently_abled
122.5,BM,2723,BC,no,no,no
122,IT,2723,MBC/DNC,no,no,no
122,EC,2723,BC,no,no,no
122,MD,2723,MBC/DNC,no,no,no
121.5,CS,2723,MBC/DNC,no,no,no
121.5,ME,2723,MBC/DNC,no,no,no
121.5,BM,2723,BC,no,no,no
121.5,EC,2723,BC,no,no,no
121.5,MD,2723,BC,no,no,no
121.5,EC,2723,BC,no,no,no
121,EE,2723,SCA,no,no,no
121,MD,2723,MBC/DNC,no,no,no
121,EC,2723,MBC/DNC,no,no,no
121,CS,2723,MBC/DNC,no,no,no
121,EC,2723,BC,no,no,no
120.5,EC,2723,MBC/DNC,no,no,no
120,EE,2723,MBC/DNC,no,no,no
120,EC,2723,MBC/DNC,no,no,no
119.5,EE,2723,BC,no,no,no
119.5,IT,2723,MBC/DNC,no,no,no
119.5,EC,2723,BC,no,no,no
119,EC,2723,BCM,no,no,no
119,EE,2723,BC,no,no,no
119,CE,2723,SC,no,no,no
119,BM,2723,BC,no,no,no
119,MD,2723,BC,no,no,no
118.5,CE,2723,MBC/DNC,no,no,no
118.5,BM,2723,MBC/DNC,no,no,no
118.5,BM,2723,BC,no,no,no
118,BM,2723,MBC/DNC,no,no,no
117,MD,2723,BC,no,no,no
117,BM,2723,SC,no,no,no
116.5,EE,2723,BC,no,no,no
116.5,EE,2723,BC,no,no,no
116,ME,2723,MBC/DNC,no,no,no
116,MD,2723,MBC/DNC,no,no,no
116,EE,2723,SCA,no,no,no
115.5,BM,2723,BC,no,no,no
115.5,ME,2723,BCM,no,no,no
115.5,BM,2723,SCA,no,no,no
115.5,BM,2723,BC,no,no,no
115.5,BM,2723,BC,no,no,no
115,CE,2723,SCA,no,no,no
115,EC,2723,SCA,no,no,no
145.5,ME,2723,BC,no,no,no
145,IT,2723,MBC/DNC,no,no,no
145,EE,2723,BC,no,no,no
138.5,EE,2723,BCM,no,no,no
133,BM,2723,SCA,no,no,no
132,CE,2723,MBC/DNC,no,no,no
124,EC,2723,MBC/DNC,no,no,no
120.5,IT,2723,MBC/DNC,no,no,no
118,ME,2723,BC,no,no,no
114.5,BM,2723,BC,no,no,no
114.5,BM,2723,BC,no,no,no
113.5,BM,2723,BC,no,no,no
113.5,EE,2723,BC,no,no,no
113,ME,2723,BC,no,no,no
113,ME,2723,SCA,no,no,no
113,CS,2723,MBC/DNC,no,no,no
112,BM,2723,SC,no,no,no
112,ME,2723,BCM,no,no,no
112,EC,2723,MBC/DNC,no,no,no
111.5,EE,2723,BC,no,no,no
111.5,ME,2723,BC,no,no,no
111.5,BM,2723,SCA,no,no,no
111,IT,2723,MBC/DNC,no,no,no
111,CE,2723,SCA,no,no,no
111,EE,2723,MBC/DNC,no,no,no
111,CS,2723,MBC/DNC,no,no,no
110.5,ME,2723,MBC/DNC,no,no,no
110,CE,2723,SC,no,no,no
110,IT,2723,MBC/DNC,no,no,no
110,CS,2723,MBC/DNC,no,no,no
109.5,ME,2723,BC,no,no,no
109,ME,2723,MBC/DNC,no,no,no
108.5,CS,2723,MBC/DNC,no,no,no
108.5,EE,2723,MBC/DNC,no,no,no
108.5,IT,2723,MBC/DNC,no,no,no
107.5,ME,2723,MBC/DNC,no,no,no
107.5,ME,2723,BC,no,no,no
107,BM,2723,MBC/DNC,no,no,no
107,CE,2723,MBC/DNC,no,no,no
107,ME,2723,BC,no,no,no
107,BM,2723,MBC/DNC,no,no,no
106.5,ME,2723,SCA,no,no,no
106.5,BM,2723,SC,no,no,no
106,BM,2723,BCM,no,no,no
106,ME,2723,BC,no,no,no
106,BM,2723,MBC/DNC,no,no,no
105.5,IT,2723,MBC/DNC,no,no,no
105.5,EE,2723,BC,no,no,no
105.5,IT,2723,MBC/DNC,no,no,no
105,IT,2723,MBC/DNC,no,no,no
105,BM,2723,MBC/DNC,no,no,no
105,ME,2723,SC,no,no,no
105,IT,2723,MBC/DNC,no,no,no
104.5,EC,2723,ST,no,no,no
104.5,ME,2723,BC,no,no,no
104.5,CE,2723,BC,no,no,no
104.5,ME,2723,BC,no,no,no
104,MD,2723,MBC/DNC,no,no,no
103.5,EE,2723,MBC/DNC,no,no,no
103.5,EC,2723,BCM,no,no,no
103.5,BM,2723,BCM,no,no,no
103.5,MD,2723,MBC/DNC,no,no,no
103.5,EE,2723,BC,no,no,no
103.5,ME,2723,SCA,no,no,no
103,BM,2723,MBC/DNC,no,no,no
103,ME,2723,MBC/DNC,no,no,no
102.5,ME,2723,BC,no,no,no
101,ME,2723,SC,no,no,no
100.5,ME,2723,BCM,no,no,no
100.5,EE,2723,BC,no,no,no
100.5,ME,2723,BC,no,no,no
100.5,EC,2723,MBC/DNC,no,no,no
100,CE,2723,BC,no,no,no
100,ME,2723,BC,no,no,no
99.5,EE,2723,BC,no,no,no
98.5,EE,2723,MBC/DNC,no,no,no
98.5,ME,2723,BC,no,no,no
98.5,ME,2723,BC,no,no,no
98.5,CE,2723,BC,no,no,no
98.5,MD,2723,MBC/DNC,no,no,no
98,EE,2723,SC,no,no,no
98,ME,2723,BC,no,no,no
97.75,CE,2723,BC,no,no,no
97.5,ME,2723,BC,no,no,no
97.5,MD,2723,SC,no,no,no
97.5,IT,2723,SC,no,no,no
97.5,ME,2723,BC,no,no,no
96.5,MD,2723,MBC/DNC,no,no,no
96.5,EC,2723,MBC/DNC,no,no,no
96,MD,2723,SC,no,no,no
96,IT,2723,SC,no,no,no
96,CE,2723,SC,no,no,no
95.5,ME,2723,BC,no,no,no
95.5,ME,2723,BC,no,no,no
95.5,ME,2723,BC,no,no,no
93.5,BM,2723,MBC/DNC,no,no,no
93.5,CE,2723,BC,no,no,no
93.5,ME,2723,MBC/DNC,no,no,no
93.5,BM,2723,SC,no,no,no
93,EC,2723,MBC/DNC,no,no,no
93,EC,2723,MBC/DNC,no,no,no
92.5,EE,2723,MBC/DNC,no,no,no
92,MD,2723,SCA,no,no,no
91.5,IT,2723,BCM,no,no,no
91,ME,2723,BC,no,no,no
90.5,EE,2723,MBC/DNC,no,no,no
90.5,BM,2723,MBC/DNC,no,no,no
90,ME,2723,MBC/DNC,no,no,no
90,CS,2723,BCM,no,no,no
90,EE,2723,MBC/DNC,no,no,no
89,EC,2723,MBC/DNC,no,no,no
88.5,CE,2723,MBC/DNC,no,no,no
85.5,EE,2723,MBC/DNC,no,no,no
85,ME,2723,SC,no,no,no
84.5,CE,2723,MBC/DNC,no,no,no
83.5,ME,2723,MBC/DNC,no,no,no
83,CE,2723,MBC/DNC,no,no,no
82.5,EE,2723,BCM,no,no,no
82,EE,2723,SC,no,no,no
80,CE,2723,BC,no,no,no
175.5,CS,2725,MBC/DNC,no,no,no
172,ME,2725,MBC/DNC,no,no,no
170,CS,2725,BC,no,no,no
166,EE,2725,BC,no,no,no
164.25,EE,2725,OC,no,no,no
162.5,IT,2725,BC,no,no,no
162.5,CS,2725,BC,no,no,no
162,IT,2725,BC,no,no,no
159.5,CS,2725,BC,no,no,no
159,CS,2725,OC,no,no,no
158.5,CS,2725,BC,no,no,no
158.5,CS,2725,OC,no,no,no
158.5,EC,2725,BC,no,no,no
157.5,CS,2725,BC,no,no,no
157,EC,2725,OC,no,no,no
157,EC,2725,BC,no,no,no
157,CS,2725,MBC/DNC,no,no,no
156.5,EC,2725,BC,no,no,no
156,EC,2725,BC,no,no,no
156,ME,2725,BC,no,no,no
155.5,IT,2725,BC,no,no,no
154.5,CS,2725,BC,no,no,no
154.5,CS,2725,BC,no,no,no
154,CS,2725,BC,no,no,no
153,IT,2725,BC,no,no,no
152.5,EC,2725,BC,no,no,no
152.25,EC,2725,BC,no,no,no
150.5,CS,2725,BC,no,no,no
150.5,CS,2725,OC,no,no,no
150.5,CS,2725,BC,no,no,no
150,CS,2725,BC,no,no,no
150,CS,2725,BC,no,no,no
150,IT,2725,SC,no,no,no
175.5,EC,2725,BC,no,no,no
173.5,CS,2725,BC,no,no,no
172.5,EC,2725,OC,no,no,no
162.5,EC,2725,BC,no,no,no
158,CS,2725,BC,no,no,no
156.5,EC,2725,BC,no,no,no
156,CS,2725,BC,no,no,no
150.5,CS,2725,BC,no,no,no
149.5,IT,2725,BC,no,no,no
148.5,EC,2725,BC,no,no,no
148.5,IT,2725,OC,no,no,no
148.5,CS,2725,BC,no,no,no
148.5,EC,2725,BC,no,no,no
148,CS,2725,BC,no,no,no
147.5,IT,2725,BC,no,no,no
147.5,EC,2725,OC,no,no,no
146,CS,2725,BC,no,no,no
146,CS,2725,BC,no,no,no
146,CS,2725,BC,no,no,no
145.5,IT,2725,BC,no,no,no
145.5,CS,2725,OC,no,no,no
145.5,EC,2725,BC,no,no,no
145,EC,2725,BC,no,no,no
145,CS,2725,BC,no,no,no
145,IT,2725,BC,no,no,no
144.5,CS,2725,BC,no,no,no
144.5,CS,2725,BC,no,no,no
144.5,EC,2725,OC,no,no,no
144,EC,2725,OC,no,no,no
144,CS,2725,BC,no,no,no
144,EC,2725,BC,no,no,no
143,IT,2725,BC,no,no,no
142,CS,2725,BC,no,no,no
142,CS,2725,OC,no,no,no
141.5,IT,2725,OC,no,no,no
141.5,EC,2725,OC,no,no,no
141.5,CS,2725,SC,no,no,no
141.5,CS,2725,BC,no,no,no
141,EC,2725,BC,no,no,no
141,EC,2725,ST,no,no,no
140.5,EC,2725,BC,no,no,no
140,CS,2725,MBC/DNC,no,no,no
139.5,IT,2725,BC,no,no,no
139.5,CS,2725,BC,no,no,no
139,CS,2725,BC,no,no,no
139,EC,2725,OC,no,no,no
139,CS,2725,BC,no,no,no
139,CS,2725,BC,no,no,no
138.5,CS,2725,BC,no,no,no
138.5,IT,2725,BC,no,no,no
138.5,IT,2725,BC,no,no,no
138,IT,2725,BC,no,no,no
138,CS,2725,BC,no,no,no
137.5,IT,2725,BC,no,no,no
137.5,CS,2725,BC,no,no,no
137,CS,2725,BC,no,no,no
137,CS,2725,BC,no,no,no
137,CS,2725,BC,no,no,no
137,IT,2725,BC,no,no,no
137,CS,2725,BC,no,no,no
136.5,IT,2725,BC,no,no,no
136.5,CS,2725,BC,no,no,no
136,CS,2725,BC,no,no,no
136,IT,2725,BC,no,no,no
136,IT,2725,BC,no,no,no
136,CS,2725,MBC/DNC,no,no,no
136,CS,2725,BC,no,no,no
135.5,CS,2725,BC,no,no,no
135.5,EC,2725,BC,no,no,no
135.5,EC,2725,BC,no,no,no
135.5,IT,2725,BC,no,no,no
135,CS,2725,BC,no,no,no
135,CS,2725,MBC/DNC,no,no,no
135,EC,2725,BC,no,no,no
134.5,EC,2725,BC,no,no,no
134.5,CS,2725,BC,no,no,no
134.5,CS,2725,BC,no,no,no
134.5,CS,2725,BC,no,no,no
134.5,CS,2725,BC,no,no,no
134.5,CS,2725,BC,no,no,no
134.5,EE,2725,BC,no,no,no
134,CS,2725,BC,no,no,no
134,CE,2725,BC,no,no,no
134,CS,2725,MBC/DNC,no,no,no
133.5,CS,2725,BC,no,no,no
133.5,CS,2725,MBC/DNC,no,no,no
133.5,EC,2725,BC,no,no,no
133,IT,2725,MBC/DNC,no,no,no
133,CS,2725,BC,no,no,no
132.5,EC,2725,BC,no,no,no
132.5,EC,2725,BC,no,no,no
132,CS,2725,BC,no,no,no
132,ME,2725,BC,no,no,no
132,CS,2725,BC,no,no,no
131.5,IT,2725,BCM,no,no,no
131.5,CS,2725,BC,no,no,no
131.5,IT,2725,MBC/DNC,no,no,no
131.5,CS,2725,MBC/DNC,no,no,no
131,EC,2725,BC,no,no,no
130.5,ME,2725,OC,no,no,no
130,ME,2725,OC,no,no,no
130,EC,2725,BC,no,no,no
129.5,EC,2725,MBC/DNC,no,no,no
129.5,IT,2725,MBC/DNC,no,no,no
129.5,CS,2725,BC,no,no,no
129.5,CS,2725,MBC/DNC,no,no,no
129.5,CS,2725,BC,no,no,no
129.5,CS,2725,BC,no,no,no
129.5,EC,2725,BC,no,no,no
129.5,EC,2725,BC,no,no,no
129,EC,2725,BC,no,no,no
129,ME,2725,BC,no,no,no
129,ME,2725,BC,no,no,no
129,EC,2725,BC,no,no,no
129,ME,2725,BC,no,no,no
129,ME,2725,BC,no,no,no
128.5,ME,2725,BC,no,no,no
128.5,EC,2725,BC,no,no,no
128,EC,2725,BC,no,no,no
128,CS,2725,MBC/DNC,no,no,no
128,EC,2725,BC,no,no,no
127.5,EC,2725,BC,no,no,no
127,EC,2725,SC,no,no,no
127,CS,2725,MBC/DNC,no,no,no
127,CS,2725,BCM,no,no,no
127,EC,2725,MBC/DNC,no,no,no
126,EC,2725,MBC/DNC,no,no,no
126,CS,2725,MBC/DNC,no,no,no
126,EC,2725,BC,no,no,no
126,EC,2725,BC,no,no,no
125.5,CS,2725,MBC/DNC,no,no,no
125.5,EC,2725,BC,no,no,no
125.5,EC,2725,BC,no,no,no
125.5,ME,2725,BC,no,no,no
125,ME,2725,BC,no,no,no
125,EC,2725,BC,no,no,no
124.5,CS,2725,BCM,no,no,no
124.5,EC,2725,BC,no,no,no
124,CS,2725,MBC/DNC,no,no,no
124,EC,2725,BC,no,no,no
123.5,EE,2725,BC,no,no,no
123.5,CS,2725,MBC/DNC,no,no,no
123,EC,2725,MBC/DNC,no,no,no
123,IT,2725,MBC/DNC,no,no,no
122,CS,2725,BCM,no,no,no
121.5,EE,2725,BC,no,no,no
121.5,EC,2725,MBC/DNC,no,no,no
120.5,CS,2725,MBC/DNC,no,no,no
119.5,CS,2725,MBC/DNC,no,no,no
119,CS,2725,MBC/DNC,no,no,no
119,IT,2725,MBC/DNC,no,no,no
119,CS,2725,MBC/DNC,no,no,no
118.5,EC,2725,MBC/DNC,no,no,no
118.5,IT,2725,MBC/DNC,no,no,no
118,EC,2725,MBC/DNC,no,no,no
118,CS,2725,MBC/DNC,no,no,no
117,CS,2725,MBC/DNC,no,no,no
117,CS,2725,MBC/DNC,no,no,no
117,IT,2725,MBC/DNC,no,no,no
116.5,EC,2725,MBC/DNC,no,no,no
116.5,ME,2725,BC,no,no,no
115.5,ME,2725,BC,no,no,no
115,EC,2725,BCM,no,no,no
115,EE,2725,BC,no,no,no
154.5,CS,2725,MBC/DNC,no,no,no
145.5,EE,2725,BC,no,no,no
135.5,ME,2725,MBC/DNC,no,no,no
135,EC,2725,SCA,no,no,no
120.5,CS,2725,MBC/DNC,no,no,no
119.5,EE,2725,OC,no,no,no
115,EE,2725,OC,no,no,no
114.5,EE,2725,OC,no,no,no
114.5,ME,2725,BC,no,no,no
114.5,EE,2725,BC,no,no,no
114.5,EC,2725,MBC/DNC,no,no,no
114,EE,2725,BC,no,no,no
113.5,ME,2725,BC,no,no,no
113,ME,2725,BC,no,no,no
112,EE,2725,MBC/DNC,no,no,no
112,ME,2725,BC,no,no,no
112,ME,2725,BC,no,no,no
111.5,CS,2725,BCM,no,no,no
111.5,ME,2725,BC,no,no,no
111,EE,2725,BC,no,no,no
110.5,ME,2725,BC,no,no,no
108,CE,2725,BC,no,no,no
108,CS,2725,SC,no,no,no
107.5,ME,2725,BC,no,no,no
107.5,EE,2725,MBC/DNC,no,no,no
106,ME,2725,OC,no,no,no
106,CE,2725,BC,no,no,no
105.5,ME,2725,BC,no,no,no
105,EE,2725,BC,no,no,no
105,ME,2725,SC,no,no,no
105,EE,2725,BC,no,no,no
105,ME,2725,MBC/DNC,no,no,no
103.5,EC,2725,MBC/DNC,no,no,no
103.5,IT,2725,SC,no,no,no
102.5,EE,2725,BC,no,no,no
102.5,ME,2725,BC,no,no,no
102.5,EC,2725,MBC/DNC,no,no,no
102.5,EC,2725,MBC/DNC,no,no,no
102,CE,2725,BC,no,no,no
102,ME,2725,BC,no,no,no
102,ME,2725,BC,no,no,no
101.5,CE,2725,MBC/DNC,no,no,no
101.5,CS,2725,SC,no,no,no
101,EC,2725,MBC/DNC,no,no,no
100.5,EC,2725,MBC/DNC,no,no,no
100.5,CE,2725,BC,no,no,no
99.5,EC,2725,MBC/DNC,no,no,no
99,ME,2725,MBC/DNC,no,no,no
98,EC,2725,BCM,no,no,no
97.5,EC,2725,MBC/DNC,no,no,no
97,EC,2725,BCM,no,no,no
96.5,EE,2725,BC,no,no,no
96.5,ME,2725,BC,no,no,no
96.5,CE,2725,MBC/DNC,no,no,no
95.5,CE,2725,BC,no,no,no
94.5,ME,2725,SCA,no,no,no
93.5,CE,2725,BC,no,no,no
93,EE,2725,BC,no,no,no
93,EE,2725,BC,no,no,no
92,ME,2725,BC,no,no,no
92,IT,2725,SC,no,no,no
91.5,EE,2725,BC,no,no,no
91.5,EE,2725,BC,no,no,no
91.5,CE,2725,BC,no,no,no
90,ME,2725,BC,no,no,no
88,ME,2725,BC,no,no,no
87.5,CS,2725,SC,no,no,no
87,EE,2725,BC,no,no,no
85.5,EC,2725,MBC/DNC,no,no,no
85,CS,2725,SC,no,no,no
84.5,EE,2725,SC,no,no,no
83.5,EE,2725,BC,no,no,no
83,EE,2725,SC,no,no,no
82,IT,2725,SC,no,no,no
81,ME,2725,BC,no,no,no
80,CS,2725,SC,no,no,no
80,CS,2725,SC,no,no,no
183.5,EC,2726,BCM,no,no,no
182.25,BM,2726,MBC/DNC,no,no,no
181,EC,2726,BC,no,no,no
176,EC,2726,BC,no,no,no
176,CS,2726,BC,no,no,no
171,CS,2726,BC,no,no,no
170.5,ME,2726,BC,no,no,no
170,IT,2726,MBC/DNC,no,no,no
169,CS,2726,OC,no,no,no
169,MC,2726,BC,no,no,no
168.5,CS,2726,BC,no,no,no
168.5,CS,2726,BC,no,no,no
167,BM,2726,MBC/DNC,no,no,no
167,AG,2726,BC,no,no,no
166.5,CS,2726,BC,no,no,no
166.5,BM,2726,BC,no,no,no
166,ME,2726,BC,no,no,no
163.5,IT,2726,BC,no,no,no
163.5,AG,2726,BC,no,no,no
162,CS,2726,BC,no,no,no
161.5,ME,2726,BC,no,no,no
161.5,MC,2726,MBC/DNC,no,no,no
161.5,IT,2726,OC,no,no,no
161,AG,2726,BC,no,no,no
161,CS,2726,BC,no,no,no
159.5,EC,2726,BC,no,no,no
159.5,EC,2726,BC,no,no,no
158,IT,2726,MBC/DNC,no,no,no
157.5,CS,2726,BC,no,no,no
157.25,CS,2726,BC,no,no,no
157,AG,2726,SC,no,no,no
157,EC,2726,BC,no,no,no
156.5,EC,2726,OC,no,no,no
156.5,CS,2726,BC,no,no,no
156.5,BM,2726,BC,no,no,no
155.5,CS,2726,BC,no,no,no
155.5,BM,2726,BCM,no,no,no
155,AG,2726,BC,no,no,no
154.5,CS,2726,BC,no,no,no
154,EC,2726,BC,no,no,no
153.5,CS,2726,BC,no,no,no
153.5,MC,2726,BC,no,no,no
153.5,BM,2726,BC,no,no,no
153,EC,2726,MBC/DNC,no,no,no
152.5,CS,2726,BC,no,no,no
152.5,BM,2726,BC,no,no,no
152.5,ME,2726,SC,no,no,no
152,CS,2726,BC,no,no,no
151.5,CS,2726,BC,no,no,no
151.5,CS,2726,OC,no,no,no
151.5,AG,2726,BC,no,no,no
151.5,CS,2726,BC,no,no,no
151.5,MC,2726,OC,no,no,no
151.5,BM,2726,MBC/DNC,no,no,no
151,CS,2726,BC,no,no,no
151,CS,2726,BC,no,no,no
151,EE,2726,BC,no,no,no
150.5,CS,2726,BC,no,no,no
150.5,CS,2726,BC,no,no,no
150.5,BM,2726,BC,no,no,no
150,IT,2726,OC,no,no,no
165.5,BM,2726,BC,no,no,no
165,IT,2726,MBC/DNC,no,no,no
156,MC,2726,BC,no,no,no
154,FD,2726,MBC/DNC,no,no,no
153,CS,2726,MBC/DNC,no,no,no
151.5,CS,2726,BC,no,no,no
149.5,CS,2726,BCM,no,no,no
149.5,EC,2726,BC,no,no,no
149,EC,2726,BC,no,no,no
149,CS,2726,OC,no,no,no
148,CS,2726,BC,no,no,no
148,CS,2726,BC,no,no,no
148,CS,2726,BC,no,no,no
148,MC,2726,BC,no,no,no
147.5,EC,2726,BC,no,no,no
147.5,EC,2726,BC,no,no,no
147.5,AG,2726,BC,no,no,no
147,CS,2726,MBC/DNC,no,no,no
146.5,IT,2726,BC,no,no,no
146.5,AG,2726,BC,no,no,no
146,MC,2726,MBC/DNC,no,no,no
146,IT,2726,BC,no,no,no
145.5,CS,2726,BC,no,no,no
145,ME,2726,BC,no,no,no
145,IT,2726,OC,no,no,no
145,AG,2726,BC,no,no,no
144.5,CS,2726,BC,no,no,no
144.5,CS,2726,BC,no,no,no
144,CS,2726,BC,no,no,no
144,MC,2726,MBC/DNC,no,no,no
144,BM,2726,BCM,no,no,no
143.5,BM,2726,BC,no,no,no
143.5,IT,2726,MBC/DNC,no,no,no
143,CS,2726,MBC/DNC,no,no,no
143,AG,2726,BC,no,no,no
143,CS,2726,BC,no,no,no
143,CS,2726,BC,no,no,no
143,EC,2726,BC,no,no,no
142.5,FD,2726,BC,no,no,no
142,EC,2726,MBC/DNC,no,no,no
142,ME,2726,MBC/DNC,no,no,no
142,CS,2726,BC,no,no,no
142,AG,2726,BC,no,no,no
141.5,EC,2726,BC,no,no,no
141.5,FD,2726,BC,no,no,no
141,MC,2726,BC,no,no,no
141,EC,2726,BC,no,no,no
140.5,CE,2726,MBC/DNC,no,no,no
140.5,EC,2726,BC,no,no,no
140,CS,2726,BC,no,no,no
140,CS,2726,MBC/DNC,no,no,no
140,CS,2726,BC,no,no,no
140,CS,2726,BC,no,no,no
140,CS,2726,MBC/DNC,no,no,no
139.5,MC,2726,MBC/DNC,no,no,no
139.5,EE,2726,BC,no,no,no
139.5,EC,2726,BC,no,no,no
139.5,CS,2726,MBC/DNC,no,no,no
139.5,BM,2726,SC,no,no,no
139.5,BM,2726,MBC/DNC,no,no,no
139.5,AG,2726,BC,no,no,no
139,CS,2726,BC,no,no,no
139,CS,2726,BC,no,no,no
139,EC,2726,BC,no,no,no
138.5,CS,2726,BC,no,no,no
138.5,CE,2726,BC,no,no,no
138.5,ME,2726,MBC/DNC,no,no,no
138.5,CS,2726,BC,no,no,no
138,CS,2726,BC,no,no,no
138,CS,2726,BC,no,no,no
138,IT,2726,OC,no,no,no
137.5,EC,2726,BC,no,no,no
137.5,IT,2726,OC,no,no,no
137.5,CS,2726,BC,no,no,no
137.5,MC,2726,MBC/DNC,no,no,no
137.5,AG,2726,BC,no,no,no
137.5,EC,2726,BC,no,no,no
137,MC,2726,BC,no,no,no
137,IT,2726,BC,no,no,no
137,MC,2726,BC,no,no,no
137,BM,2726,MBC/DNC,no,no,no
137,CS,2726,BC,no,no,no
137,BM,2726,BC,no,no,no
136.5,EC,2726,OC,no,no,no
136.5,CS,2726,BC,no,no,no
136,CS,2726,BC,no,no,no
136,IT,2726,BC,no,no,no
136,BM,2726,BCM,no,no,no
136,CE,2726,MBC/DNC,no,no,no
135.5,EC,2726,MBC/DNC,no,no,no
135.5,AU,2726,MBC/DNC,no,no,no
135.5,BM,2726,BC,no,no,no
135.5,BM,2726,MBC/DNC,no,no,no
135,EC,2726,BC,no,no,no
135,IT,2726,BC,no,no,no
135,CS,2726,BC,no,no,no
135,CS,2726,BC,no,no,no
135,MC,2726,BC,no,no,no
135,EC,2726,MBC/DNC,no,no,no
134.5,EC,2726,BC,no,no,no
134.5,CS,2726,BC,no,no,no
134.5,EC,2726,BC,no,no,no
134.5,CS,2726,BC,no,no,no
134.5,ME,2726,MBC/DNC,no,no,no
134.5,IT,2726,BC,no,no,no
134.5,CS,2726,BC,no,no,no
134,CS,2726,BCM,no,no,no
133.5,EE,2726,BC,no,no,no
133.5,IT,2726,BC,no,no,no
133.5,CS,2726,BC,no,no,no
133.5,CS,2726,BC,no,no,no
133.5,CS,2726,BC,no,no,no
133.5,IT,2726,MBC/DNC,no,no,no
133.25,IT,2726,BC,no,no,no
133,MC,2726,BC,no,no,no
133,CS,2726,BC,no,no,no
133,EC,2726,BC,no,no,no
133,BM,2726,MBC/DNC,no,no,no
133,IT,2726,BC,no,no,no
132.5,CE,2726,MBC/DNC,no,no,no
132.5,EC,2726,BC,no,no,no
132.5,CS,2726,BC,no,no,no
132.5,BM,2726,BCM,no,no,no
132,CE,2726,BCM,no,no,no
132,IT,2726,MBC/DNC,no,no,no
132,CS,2726,BC,no,no,no
132,EC,2726,BC,no,no,no
132,IT,2726,BC,no,no,no
131.5,FD,2726,SC,no,no,no
131.5,EC,2726,SC,no,no,no
131.5,ME,2726,BC,no,no,no
131.5,EC,2726,MBC/DNC,no,no,no
131.5,CS,2726,MBC/DNC,no,no,no
131.5,MC,2726,BC,no,no,no
131.5,IT,2726,BC,no,no,no
131.5,BM,2726,BC,no,no,no
131,CS,2726,MBC/DNC,no,no,no
131,EC,2726,MBC/DNC,no,no,no
131,MC,2726,BC,no,no,no
130.5,EC,2726,BC,no,no,no
130.5,EC,2726,BC,no,no,no
130,EC,2726,BC,no,no,no
130,CS,2726,BC,no,no,no
130,EC,2726,BC,no,no,no
130,CS,2726,BC,no,no,no
129.5,EI,2726,BC,no,no,no
129.5,MC,2726,BC,no,no,no
129.5,MC,2726,MBC/DNC,no,no,no
129.5,MC,2726,BC,no,no,no
129,AE,2726,OC,no,no,no
129,EC,2726,BC,no,no,no
129,FD,2726,OC,no,no,no
129,AG,2726,BC,no,no,no
128.5,CS,2726,BCM,no,no,no
128.5,EC,2726,BC,no,no,no
128.5,FD,2726,BC,no,no,no
128.5,EE,2726,BC,no,no,no
128,EI,2726,MBC/DNC,no,no,no
128,CS,2726,MBC/DNC,no,no,no
128,EC,2726,BC,no,no,no
128,IT,2726,BCM,no,no,no
128,CS,2726,SC,no,no,no
128,EC,2726,MBC/DNC,no,no,no
127.5,CS,2726,MBC/DNC,no,no,no
127.5,BM,2726,BC,no,no,no
127.5,CS,2726,MBC/DNC,no,no,no
127.5,AG,2726,BC,no,no,no
127.5,CS,2726,MBC/DNC,no,no,no
127.5,EC,2726,BC,no,no,no
127.5,MC,2726,BC,no,no,no
127.5,CS,2726,BCM,no,no,no
127,EC,2726,BC,no,no,no
127,ME,2726,BC,no,no,no
127,EE,2726,BC,no,no,no
127,EC,2726,BC,no,no,no
127,ME,2726,BC,no,no,no
126.5,MC,2726,BC,no,no,no
126.5,AG,2726,SC,no,no,no
126.25,EC,2726,BC,no,no,no
126,AE,2726,BC,no,no,no
125.5,AE,2726,BC,no,no,no
125.5,EE,2726,BC,no,no,no
125.5,IT,2726,MBC/DNC,no,no,no
125.5,ME,2726,BC,no,no,no
125.5,EC,2726,BC,no,no,no
125.5,EC,2726,BC,no,no,no
125,AU,2726,BCM,no,no,no
125,BM,2726,BC,no,no,no
125,AE,2726,OC,no,no,no
124.5,EC,2726,BC,no,no,no
124.5,EE,2726,BC,no,no,no
124,ME,2726,BC,no,no,no
124,ME,2726,BC,no,no,no
124,IT,2726,MBC/DNC,no,no,no
124,AG,2726,BC,no,no,no
124,CS,2726,BCM,no,no,no
124,MC,2726,MBC/DNC,no,no,no
123.75,IT,2726,SC,no,no,no
123.5,EC,2726,MBC/DNC,no,no,no
123.5,ME,2726,BC,no,no,no
123.5,EI,2726,BC,no,no,no
123.5,CS,2726,MBC/DNC,no,no,no
123.5,EC,2726,BC,no,no,no
123,EC,2726,BC,no,no,no
123,EC,2726,MBC/DNC,no,no,no
123,MC,2726,SC,no,no,no
122.5,EC,2726,BC,no,no,no
122.5,IT,2726,MBC/DNC,no,no,no
122.5,EC,2726,BC,no,no,no
122.5,FD,2726,BC,no,no,no
122.5,EC,2726,MBC/DNC,no,no,no
122,EC,2726,MBC/DNC,no,no,no
122,ME,2726,BC,no,no,no
122,ME,2726,BC,no,no,no
121.5,EC,2726,BC,no,no,no
121.5,EC,2726,BC,no,no,no
121.5,EE,2726,MBC/DNC,no,no,no
121.5,AU,2726,BC,no,no,no
121,CS,2726,SC,no,no,no
121,EC,2726,BC,no,no,no
121,CE,2726,BC,no,no,no
120.5,ME,2726,BC,no,no,no
